DATE,DRNUMB,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2017-11-28T05:00:00.000Z,17556901,2213,2213,900 JAMES ST,LARCENY,,,All Other,1261
2017-11-28T05:00:00.000Z,17557216,1200,1200,200 KENMORE AV,LARCENY,,,All Other,1262
2017-11-29T05:00:00.000Z,17557647,715,715,1100 S  SALINA ST,LARCENY,,,All Other,1263
2017-11-29T05:00:00.000Z,17901207,1330,1630,500 S  SALINA ST,LARCENY,,,All Other,1264
2017-11-30T05:00:00.000Z,17558373,34,34,200 LEXINGTON AV,LARCENY,,,All Other,1265
2017-11-30T05:00:00.000Z,17558565,610,610,100 DICKERSON ST,ROBBERY,,Yes,All Other,1266
2017-11-30T05:00:00.000Z,17558586,2200,639,1800 LODI ST,LARCENY,,,All Other,1267
2017-11-30T05:00:00.000Z,17558831,1100,1100,600 EUCLID AV,LARCENY,,,All Other,1268
2017-11-30T05:00:00.000Z,17558866,1000,1102,200 HIER AV,BURGLARY,,,All Other,1269
2017-11-30T05:00:00.000Z,17559124,1522,1522,600 PARK AV,LARCENY,,,All Other,1270
2017-11-30T05:00:00.000Z,17559322,1736,1736,200 S  GEDDES ST,LARCENY,,Yes,All Other,1271
2017-11-30T05:00:00.000Z,17559518,2027,2027,1100 N  SALINA ST,ROBBERY,,,All Other,1272
2017-11-30T05:00:00.000Z,17565158,1700,1800,400 JAMES ST,LARCENY,,,All Other,1273
2017-12-01T05:00:00.000Z,17560028,430,630,300 FIRST NORTH ST,BURGLARY,,,All Other,1274
2017-12-01T05:00:00.000Z,17560097,1600,900,300 BURT ST,BURGLARY,,,All Other,1275
2017-12-01T05:00:00.000Z,17560179,1007,1007,2600 MIDLAND AV,ROBBERY,,Yes,All Other,1276
2017-12-01T05:00:00.000Z,17560799,1805,1805,700 BUTTERNUT ST,ROBBERY,,,All Other,1277
2017-12-01T05:00:00.000Z,17560929,1948,1948,1800 E  FAYETTE ST,ROBBERY,,,All Other,1278
2017-12-01T05:00:00.000Z,17560959,1900,1900,800 PARK ST,LARCENY,,,All Other,1279
2017-12-01T05:00:00.000Z,17901208,900,900,200 ARDEN DR,LARCENY,,,All Other,1280
2017-12-02T05:00:00.000Z,17561694,1250,1250,2100 S  SALINA ST,LARCENY,,,All Other,1281
2017-12-02T05:00:00.000Z,17561979,1730,1730,300 HERBERT ST,BURGLARY,,,All Other,1282
2017-12-02T05:00:00.000Z,17564225,1,2100,2600 ERIE BLVD E,BURGLARY,,,All Other,1283
2017-12-02T05:00:00.000Z,17566728,1400,1400,2300 ERIE BLVD E,LARCENY,,,All Other,1284
2017-12-02T05:00:00.000Z,17570440,1600,2300,2900 JAMES ST,LARCENY,,,All Other,1285
2017-12-02T05:00:00.000Z,17578658,1200,1200,300 COLUMBUS AV,LARCENY,,,All Other,1286
2017-12-03T05:00:00.000Z,17563088,1555,1555,200 W  NEWELL ST,ROBBERY,,Yes,All Other,1287
2017-12-03T05:00:00.000Z,17563300,1455,900,1600 W  GENESEE ST,LARCENY,,,All Other,1288
2017-12-03T05:00:00.000Z,17563330,1930,1940,100 EUREKA ST,LARCENY,,,All Other,1289
2017-12-03T05:00:00.000Z,17563335,2018,2018,100 ROBERTS AV,LARCENY,,,All Other,1290
2017-12-03T05:00:00.000Z,17563415,2217,2217,600 CATHERINE ST,LARCENY,A,,All Other,1291
2017-12-03T05:00:00.000Z,17563797,1200,1200,100 E  FAYETTE ST,LARCENY,,,All Other,1292
2017-12-03T05:00:00.000Z,17901217,600,2200,700 WADSWORTH ST,LARCENY,,,All Other,1293
2017-12-03T05:00:00.000Z,17901218,600,2200,700 WADSWORTH ST,LARCENY,,,All Other,1294
2017-12-04T05:00:00.000Z,17564464,2300,200,300 COURT ST,BURGLARY,,,All Other,1295
2017-12-04T05:00:00.000Z,17564689,2151,2151,300 KNAUL ST,LARCENY,,,All Other,1296
2017-12-05T05:00:00.000Z,17565315,1146,1146,1500 W  GENESEE ST,ROBBERY,,,All Other,1297
2017-12-05T05:00:00.000Z,17565575,1500,1500,4600 W  ONONDAGA BLVD,LARCENY,,,All Other,1298
2017-12-05T05:00:00.000Z,17565707,1555,1600,1 DESTINY USA DR,LARCENY,,,All Other,1299
2017-12-05T05:00:00.000Z,17565746,1720,1720,100 DICKERSON ST,ROBBERY,,Yes,All Other,1300
2017-12-05T05:00:00.000Z,17566058,2307,2307,100 DICKERSON ST,ROBBERY,,Yes,All Other,1301
2017-12-05T05:00:00.000Z,17572777,0,0,300 BARRINGTON RD,LARCENY,,,All Other,1302
2017-12-06T05:00:00.000Z,17566384,200,200,200 FURMAN ST,ROBBERY,,,All Other,1303
2017-01-24T05:00:00.000Z,17131792,1758,1758,700 CATHERINE ST,BURGLARY,,,From Building,1304
2017-01-04T05:00:00.000Z,17104898,721,721,500 MONTGOMERY ST,BURGLARY,,,From Building,1305
2017-02-19T05:00:00.000Z,17166332,2235,2235,300 CARBON ST,BURGLARY,,,From Building,1306
2017-02-20T05:00:00.000Z,17166601,1530,500,1 DESTINY USA DR,BURGLARY,,,From Building,1307
2017-02-20T05:00:00.000Z,17166602,657,657,100 HUDSON ST,BURGLARY,,Yes,From Building,1308
2017-02-20T05:00:00.000Z,17167016,430,530,100 LAKEVIEW AV,BURGLARY,,,From Building,1309
2017-02-20T05:00:00.000Z,17167027,1414,1414,600 W  COLVIN ST,LARCENY,,,From Building,1310
2017-02-22T05:00:00.000Z,17169382,500,500,1800 S  STATE ST,BURGLARY,,,From Building,1311
2017-02-22T05:00:00.000Z,17169805,1436,1436,2300 MIDLAND AV,BURGLARY,,,From Building,1312
2017-02-23T05:00:00.000Z,17170710,120,120,600 N  SALINA ST,BURGLARY,,,From Building,1313
2017-02-23T05:00:00.000Z,17171068,0,1211,100 COOLIDGE AV,BURGLARY,,,From Building,1314
2017-02-23T05:00:00.000Z,17171847,2132,2132,200 N  TOWNSEND ST,BURGLARY,,,From Building,1315
2017-02-24T05:00:00.000Z,17173851,605,1500,1300 BURNET AV,BURGLARY,,,From Building,1316
2017-02-25T05:00:00.000Z,17174219,1200,1400,400 LILLIAN AV,LARCENY,,Yes,From Building,1317
2017-02-25T05:00:00.000Z,17174566,2051,2051,200 NORWOOD AV,BURGLARY,,,From Building,1318
2017-02-25T05:00:00.000Z,17900178,2130,2210,1 DESTINY USA DR,LARCENY,,,From Building,1319
2017-02-26T05:00:00.000Z,17175723,1928,1928,2700 ERIE BLVD E,BURGLARY,,,From Building,1320
2017-02-27T05:00:00.000Z,17176792,800,1600,1500 VALLEY DR,BURGLARY,,,From Building,1321
2017-02-27T05:00:00.000Z,17177220,2222,2222,4700 ONONDAGA BLVD,LARCENY,,,From Building,1322
2017-02-28T05:00:00.000Z,17177774,1025,1025,800 PARK ST,BURGLARY,,,From Building,1323
2017-02-28T05:00:00.000Z,17178467,1811,1811,100 CORDOVA ST,BURGLARY,,,From Building,1324
2017-03-01T05:00:00.000Z,17179920,1852,1852,100 BLAINE ST,BURGLARY,,,From Building,1325
2017-03-01T05:00:00.000Z,17180012,2023,2023,100 REMINGTON AV,BURGLARY,,,From Building,1326
2017-03-01T05:00:00.000Z,17180039,2052,2052,300 BURDICK AV,BURGLARY,,,From Building,1327
2017-03-02T05:00:00.000Z,17180733,906,906,1500 E  GENESEE ST,BURGLARY,,,From Building,1328
2017-03-02T05:00:00.000Z,17181113,1234,1240,600 PARK ST,LARCENY,,,From Building,1329
2017-03-02T05:00:00.000Z,17181308,0,1706,100 NEWBURY HOLLOW LN,LARCENY,,,From Building,1330
2017-03-03T05:00:00.000Z,17182254,1149,1149,400 W  LAFAYETTE AV,BURGLARY,,,From Building,1331
2017-03-04T05:00:00.000Z,17183804,1715,1716,700 OSTROM AV,BURGLARY,,,From Building,1332
2017-03-04T05:00:00.000Z,17183947,1530,1900,700 LANCASTER AV,BURGLARY,,,From Building,1333
2017-03-05T05:00:00.000Z,17184956,1000,1700,100 MOSLEY DR,BURGLARY,,,From Building,1334
2017-03-05T05:00:00.000Z,17184981,1732,1732,200 CONKLIN AV,BURGLARY,,,From Building,1335
2017-03-05T05:00:00.000Z,17186403,2200,2200,1400 N  STATE ST,LARCENY,,,From Building,1336
2017-03-06T05:00:00.000Z,17186543,2039,2039,2100 GRANT BLVD,BURGLARY,,,From Building,1337
2017-03-06T05:00:00.000Z,17186999,2100,2204,2600 S  SALINA ST,BURGLARY,,,From Building,1338
2017-03-07T05:00:00.000Z,17186889,515,515,100 MCALLISTER AV,BURGLARY,,,From Building,1339
2017-03-07T05:00:00.000Z,17186983,0,600,100 ST LOUIS AV,LARCENY,,,From Building,1340
2017-11-13T05:00:00.000Z,17536953,124,124,100 DABLON CT,LARCENY,,,All Other,1341
2017-03-08T05:00:00.000Z,17188438,1100,900,1700 BELLEVUE AV,BURGLARY,,,From Building,1342
2017-03-08T05:00:00.000Z,17189267,400,1930,200 CANNON ST,BURGLARY,,,From Building,1343
2017-03-08T05:00:00.000Z,17189442,2208,2208,400 ROOSEVELT AV,BURGLARY,,Yes,From Building,1344
2017-03-09T05:00:00.000Z,17190550,1709,1709,100 JAMESVILLE AV,BURGLARY,,,From Building,1345
2017-03-09T05:00:00.000Z,17190751,2015,2015,1000 COL EILEEN COLLINS BLVD,LARCENY,,,From Building,1346
2017-03-10T05:00:00.000Z,17191638,1352,1352,700 COMSTOCK AV,BURGLARY,,,From Building,1347
2017-03-11T05:00:00.000Z,17196207,1300,1300,700 LODI ST,LARCENY,,Yes,From Building,1348
2017-03-12T05:00:00.000Z,17193973,1453,1453,100 JOHN ST,LARCENY,,Yes,From Building,1349
2017-03-12T05:00:00.000Z,17194347,2242,2242,100 NELSON ST,BURGLARY,,,From Building,1350
2017-03-13T04:00:00.000Z,17195116,1503,1503,1700 S  STATE ST,BURGLARY,,,From Building,1351
2017-03-14T04:00:00.000Z,17195866,525,525,1100 N  SALINA ST,LARCENY,,,From Building,1352
2017-03-15T04:00:00.000Z,17197794,2155,2155,200 GORDON AV,LARCENY,,,From Building,1353
2017-03-16T04:00:00.000Z,17198251,1200,900,200 HELEN ST,LARCENY,,,From Building,1354
2017-03-16T04:00:00.000Z,17198383,1156,1156,200 HURLBURT RD,BURGLARY,,,From Building,1355
2017-11-13T05:00:00.000Z,17537241,939,939,100 PECK AV,LARCENY,,,All Other,1356
2017-01-04T05:00:00.000Z,17105298,1500,1215,700 EUCLID AV,BURGLARY,,,From Building,1357
2017-01-05T05:00:00.000Z,17106510,852,852,500 S  CLINTON ST,BURGLARY,,,From Building,1358
2017-01-05T05:00:00.000Z,17106573,936,936,500 S  CLINTON ST,BURGLARY,,,From Building,1359
2017-01-05T05:00:00.000Z,17106577,939,939,500 S  CLINTON ST,LARCENY,,,From Building,1360
2017-01-05T05:00:00.000Z,17107289,2103,1824,1 DESTINY USA DR,LARCENY,,Yes,From Building,1361
2017-01-05T05:00:00.000Z,17107802,1600,1600,200 WILKINSON ST,BURGLARY,,,From Building,1362
2017-01-06T05:00:00.000Z,17108018,1500,1020,100 CROUSE DR,LARCENY,,,From Building,1363
2017-01-06T05:00:00.000Z,17108712,1100,1900,500 KIRKPATRICK ST,BURGLARY,,,From Building,1364
2017-01-06T05:00:00.000Z,17109617,2037,2037,1 DESTINY USA DR,LARCENY,,,From Building,1365
2017-01-07T05:00:00.000Z,17109534,800,1309,2700 JAMES ST,LARCENY,,,From Building,1366
2017-01-08T05:00:00.000Z,17110582,1116,1116,300 STAFFORD AV,BURGLARY,,,From Building,1367
2017-01-08T05:00:00.000Z,17111095,2015,2015,300 VILLAGE DR,LARCENY,,,From Building,1368
2017-01-09T05:00:00.000Z,17111315,152,152,800 N  SALINA ST,BURGLARY,,,From Building,1369
2017-01-09T05:00:00.000Z,17111338,236,236,900 BUTTERNUT ST,BURGLARY,,Yes,From Building,1370
2017-01-09T05:00:00.000Z,17111901,730,1445,100 FENWAY DR,BURGLARY,,,From Building,1371
2017-01-09T05:00:00.000Z,17111927,1517,1517,2100 S  GEDDES ST,LARCENY,,,From Building,1372
2017-01-09T05:00:00.000Z,17112249,1943,1943,1 DESTINY USA DR,LARCENY,,,From Building,1373
2017-01-09T05:00:00.000Z,17112297,2048,2048,1100 SUNNYCREST RD,LARCENY,,,From Building,1374
2017-01-09T05:00:00.000Z,17112338,0,0,100 ROSS PK,BURGLARY,,Yes,From Building,1375
2017-01-09T05:00:00.000Z,17900028,1325,1330,400 MONTGOMERY ST,LARCENY,,,From Building,1376
2017-01-10T05:00:00.000Z,17113253,1633,1633,1 DESTINY USA DR,BURGLARY,,Yes,From Building,1377
2017-01-10T05:00:00.000Z,17114173,1200,1300,1 DESTINY USA DR,LARCENY,,Yes,From Building,1378
2017-01-10T05:00:00.000Z,17900042,1000,1300,300 PROSPECT AV,LARCENY,,,From Building,1379
2017-01-11T05:00:00.000Z,17113946,602,602,400 W  SENECA TPKE,BURGLARY,,,From Building,1380
2017-01-11T05:00:00.000Z,17114063,2200,828,300 W  LAFAYETTE AV,LARCENY,,,From Building,1381
2017-01-11T05:00:00.000Z,17114512,1432,1432,100 MURRAY AV,LARCENY,,,From Building,1382
2017-01-11T05:00:00.000Z,17900033,1425,1425,2400 GRANT BLVD,LARCENY,,,From Building,1383
2017-01-13T05:00:00.000Z,17116843,2330,600,1200 MILTON AV,BURGLARY,,,From Building,1384
2017-01-13T05:00:00.000Z,17117161,1700,1100,100 REMINGTON AV,BURGLARY,,,From Building,1385
2017-01-13T05:00:00.000Z,17117184,1630,845,500 BURNET AV,BURGLARY,,,From Building,1386
2017-01-13T05:00:00.000Z,17117524,1630,1630,100 E  BISSELL ST,LARCENY,,,From Building,1387
2017-01-14T05:00:00.000Z,17118472,1700,1130,300 S  WARREN ST,LARCENY,,,From Building,1388
2017-01-14T05:00:00.000Z,17118924,1847,1847,100 S  CARBON ST,BURGLARY,,,From Building,1389
2017-01-15T05:00:00.000Z,17119904,1609,1609,200 COMSTOCK AV,BURGLARY,,,From Building,1390
2017-01-16T05:00:00.000Z,17120382,147,147,2000 S  SALINA ST,BURGLARY,,,From Building,1391
2017-01-16T05:00:00.000Z,17120535,818,818,200 OAKWOOD AV,BURGLARY,,,From Building,1392
2017-01-16T05:00:00.000Z,17121279,1700,1900,100 MARTIN LUTHER KING      W,BURGLARY,,,From Building,1393
2017-01-17T05:00:00.000Z,17122215,1251,1251,1 DESTINY USA DR,BURGLARY,,,From Building,1394
2017-01-17T05:00:00.000Z,17122840,2209,2209,100 VALLEY DR,LARCENY,,,From Building,1395
2017-01-19T05:00:00.000Z,17124448,231,231,1200 MILTON AV,BURGLARY,,,From Building,1396
2017-01-20T05:00:00.000Z,17125931,330,415,300 WILLUMAE DR,BURGLARY,,Yes,From Building,1397
2017-01-20T05:00:00.000Z,17127976,2100,1700,1900 E  FAYETTE ST,BURGLARY,,,From Building,1398
2017-01-21T05:00:00.000Z,17127389,416,416,2000 E  FAYETTE ST,BURGLARY,,,From Building,1399
2017-01-21T05:00:00.000Z,17127901,1521,1521,300 W  BRIGHTON AV,LARCENY,,,From Building,1400
2017-01-21T05:00:00.000Z,17128056,900,1700,1800 BELLEVUE AV,BURGLARY,,,From Building,1401
2017-03-16T04:00:00.000Z,17198413,1212,1212,100 W  FAYETTE ST,ROBBERY,,Yes,From Building,1402
2017-01-23T05:00:00.000Z,17130540,1300,1300,1000 FIRST NORTH ST,LARCENY,,,From Building,1403
2017-01-23T05:00:00.000Z,17142884,1700,900,100 S  WARREN ST,LARCENY,,,From Building,1404
2017-01-24T05:00:00.000Z,17131096,718,718,500 BUTTERNUT ST,LARCENY,,,From Building,1405
2017-01-24T05:00:00.000Z,17131837,1839,1839,800 N  ALVORD ST,BURGLARY,,,From Building,1406
2017-03-16T04:00:00.000Z,17198969,1910,1910,800 N  GEDDES ST,BURGLARY,,,From Building,1407
2017-11-13T05:00:00.000Z,17537337,1107,1107,400 MILTON AV,LARCENY,,,All Other,1408
2017-11-13T05:00:00.000Z,17537797,915,1645,700 SECOND NORTH ST,LARCENY,,,All Other,1409
2017-11-13T05:00:00.000Z,17538797,1400,1500,1000 CARBON ST,ROBBERY,,,All Other,1410
2017-11-13T05:00:00.000Z,17901145,1330,1400,200 S  SALINA ST,LARCENY,,,All Other,1411
2017-11-14T05:00:00.000Z,17538504,408,411,300 JAMESVILLE AV,LARCENY,,,All Other,1412
2017-11-14T05:00:00.000Z,17538891,1430,1433,100 W  OSTRANDER AV,LARCENY,,Yes,All Other,1413
2017-11-14T05:00:00.000Z,17538924,1504,1504,300 S  SALINA ST,LARCENY,,Yes,All Other,1414
2017-11-14T05:00:00.000Z,17539000,1600,1600,200 S  STATE ST,ROBBERY,,,All Other,1415
2017-11-14T05:00:00.000Z,17539031,1633,1633,100 GRAVES ST,LARCENY,,,All Other,1416
2017-11-14T05:00:00.000Z,17901146,1000,1155,200 S  SALINA ST,LARCENY,,,All Other,1417
2017-11-15T05:00:00.000Z,17540526,1829,1829,700 E  DIVISION ST,BURGLARY,,,All Other,1418
2017-11-15T05:00:00.000Z,17542535,0,2359,900 JAMES ST,LARCENY,,,All Other,1419
2017-11-16T05:00:00.000Z,17541380,1314,1314,100 FISH AV,LARCENY,,,All Other,1420
2017-11-16T05:00:00.000Z,17541774,1800,1800,700 FIRST NORTH ST,ROBBERY,,Yes,All Other,1421
2017-11-16T05:00:00.000Z,17541810,1844,1844,100 STAFFORD AV,BURGLARY,,,All Other,1422
2017-11-16T05:00:00.000Z,17542000,2305,2305,300 S  CLINTON ST,LARCENY,,Yes,All Other,1423
2017-11-16T05:00:00.000Z,17542746,2000,800,1 DESTINY USA DR,LARCENY,,,All Other,1424
2017-11-16T05:00:00.000Z,17901150,1510,1510,600 WALNUT AV,LARCENY,,,All Other,1425
2017-11-16T05:00:00.000Z,17901156,1400,1230,800 VALLEY DR,LARCENY,,,All Other,1426
2017-11-17T05:00:00.000Z,17542938,1616,1616,100 DICKERSON ST,LARCENY,,,All Other,1427
2017-11-17T05:00:00.000Z,17543188,900,900,200 DELHI ST,LARCENY,,,All Other,1428
2017-11-18T05:00:00.000Z,17544337,1725,1725,800 N  ALVORD ST,ROBBERY,,,All Other,1429
2017-11-18T05:00:00.000Z,17544403,1840,1840,100 STEUBEN ST,ROBBERY,,,All Other,1430
2017-11-18T05:00:00.000Z,17544704,1700,2330,100 W  FLORENCE AV,BURGLARY,,,All Other,1431
2017-11-18T05:00:00.000Z,17545068,1737,1737,2000 PARK ST,LARCENY,,Yes,All Other,1432
2017-11-20T05:00:00.000Z,17546237,1120,1120,100 DILLAYE AV,LARCENY,,Yes,All Other,1433
2017-11-20T05:00:00.000Z,17546683,1720,1720,3000 JAMES ST,LARCENY,,,All Other,1434
2017-11-20T05:00:00.000Z,17548064,0,0,800 N  CLINTON ST,LARCENY,A,,All Other,1435
2017-11-20T05:00:00.000Z,17901166,1128,1139,1600 S  GEDDES ST,LARCENY,,,All Other,1436
2017-11-21T05:00:00.000Z,17548130,1913,1913,500 BUTTERNUT ST,ROBBERY,A,,All Other,1437
2017-11-21T05:00:00.000Z,17548154,1921,1921,100 MERRIMAN AV,ROBBERY,A,,All Other,1438
2017-11-21T05:00:00.000Z,17548296,2215,2215,900 ERIE BLVD W,LARCENY,A,Yes,All Other,1439
2017-11-21T05:00:00.000Z,17548306,2229,2229,3000 JAMES ST,BURGLARY,,,All Other,1440
2017-11-21T05:00:00.000Z,17548343,2316,2316,1200 S  GEDDES ST,ROBBERY,,,All Other,1441
2017-11-21T05:00:00.000Z,17901167,850,850,100 SEDGEWICK DR,LARCENY,,,All Other,1442
2017-11-22T05:00:00.000Z,17548419,40,40,100 FERNWOOD AV,LARCENY,,,All Other,1443
2017-11-22T05:00:00.000Z,17548589,529,529,500 OAKWOOD AV,ROBBERY,,,All Other,1444
2017-11-22T05:00:00.000Z,17549141,1522,1522,400 MERRIMAN AV,LARCENY,,,All Other,1445
2017-11-22T05:00:00.000Z,17549353,1816,1816,400 JAMES ST,LARCENY,,,All Other,1446
2017-11-22T05:00:00.000Z,17549656,2247,2247,1 DESTINY USA DR,LARCENY,,,All Other,1447
2017-11-22T05:00:00.000Z,17901175,1650,1730,700 JAMES ST,LARCENY,,,All Other,1448
2017-11-23T05:00:00.000Z,17549981,333,333,600 W  BRIGHTON AV,LARCENY,,,All Other,1449
2017-11-23T05:00:00.000Z,17550073,2300,730,200 LILAC ST,LARCENY,,,All Other,1450
2017-11-23T05:00:00.000Z,17901178,1105,1110,4100 S  SALINA ST,LARCENY,,,All Other,1451
2017-11-24T05:00:00.000Z,17550855,430,430,200 W  GENESEE ST,ROBBERY,,Yes,All Other,1452
2017-11-24T05:00:00.000Z,17550930,825,825,400 FABIUS ST,LARCENY,,,All Other,1453
2017-11-24T05:00:00.000Z,17901181,1215,1402,100 E  ONONDAGA ST,LARCENY,,,All Other,1454
2017-01-25T05:00:00.000Z,17132238,312,312,2400 JAMES ST,ROBBERY,,,From Building,1455
2017-01-25T05:00:00.000Z,17132422,902,902,300 N  MIDLER AV,BURGLARY,,,From Building,1456
2017-01-26T05:00:00.000Z,17133523,238,238,400 W  ONONDAGA ST,BURGLARY,,,From Building,1457
2017-01-26T05:00:00.000Z,17134354,1430,1600,1200 MILTON AV,BURGLARY,,,From Building,1458
2017-01-27T05:00:00.000Z,17134927,1900,330,1700 W  ONONDAGA ST,BURGLARY,,,From Building,1459
2017-01-28T05:00:00.000Z,17900109,1430,1530,2900 ERIE BLVD E,LARCENY,,,From Building,1460
2017-01-29T05:00:00.000Z,17138565,2015,2015,200 HAZELHURST AV,BURGLARY,,,From Building,1461
2017-01-29T05:00:00.000Z,17161273,1,2359,0 JAMES HEATH RD,LARCENY,,,From Building,1462
2017-01-30T05:00:00.000Z,17139009,1515,715,600 S  CROUSE AV,LARCENY,,,From Building,1463
2017-01-30T05:00:00.000Z,17139480,1533,1533,800 E  BRIGHTON AV,LARCENY,,,From Building,1464
2017-01-30T05:00:00.000Z,17139495,1545,1545,0 CENTENNIAL DR,BURGLARY,,,From Building,1465
2017-01-31T05:00:00.000Z,17140141,500,500,700 BUTTERNUT ST,BURGLARY,,,From Building,1466
2017-01-31T05:00:00.000Z,17141034,1900,1955,3000 ERIE BLVD,LARCENY,,,From Building,1467
2017-02-01T05:00:00.000Z,17141953,1447,1447,100 BISHOP AV,LARCENY,,,From Building,1468
2017-02-01T05:00:00.000Z,17142455,2144,2144,1800 MIDLAND AV,LARCENY,,,From Building,1469
2017-02-02T05:00:00.000Z,17143507,1642,1642,1500 IVY RIDGE RD,BURGLARY,,,From Building,1470
2017-02-02T05:00:00.000Z,17900111,1300,1335,3100 E  GENESEE ST,LARCENY,,,From Building,1471
2017-02-05T05:00:00.000Z,17147573,2219,2219,0 PRESIDENTIAL CT,BURGLARY,,,From Building,1472
2017-02-06T05:00:00.000Z,17147720,42,42,1000 IVY RIDGE RD,BURGLARY,,,From Building,1473
2017-02-06T05:00:00.000Z,17148048,1004,1004,100 W  LYNHURST AV,BURGLARY,,,From Building,1474
2017-02-06T05:00:00.000Z,17148550,1000,1625,1500 IVY RIDGE RD,BURGLARY,,,From Building,1475
2017-02-07T05:00:00.000Z,17149705,1500,800,300 S  WARREN ST,BURGLARY,,Yes,From Building,1476
2017-02-08T05:00:00.000Z,17151035,1348,1348,300 N  CLINTON ST,LARCENY,,,From Building,1477
2017-02-09T05:00:00.000Z,17152169,1700,745,300 S  CLINTON ST,BURGLARY,,,From Building,1478
2017-02-09T05:00:00.000Z,17152461,1331,1331,100 N  SALINA ST,LARCENY,,Yes,From Building,1479
2017-02-09T05:00:00.000Z,17152592,1519,1519,200 PLYMOUTH DR,BURGLARY,,,From Building,1480
2017-02-09T05:00:00.000Z,17152639,1548,1548,200 HERRIMAN ST,BURGLARY,,,From Building,1481
2017-02-09T05:00:00.000Z,17153030,2241,2241,100 COOLIDGE AV,BURGLARY,,,From Building,1482
2017-02-10T05:00:00.000Z,17153400,1930,815,1100 E  FAYETTE ST,BURGLARY,,,From Building,1483
2017-02-11T05:00:00.000Z,17154974,1251,1251,1 DESTINY USA DR,LARCENY,,,From Building,1484
2017-02-12T05:00:00.000Z,17156115,1125,1125,1 DESTINY USA DR,LARCENY,,Yes,From Building,1485
2017-02-12T05:00:00.000Z,17156451,1705,1705,200 CRATON ST,BURGLARY,,,From Building,1486
2017-02-13T05:00:00.000Z,17157577,1540,1540,300 VALLEY DR,BURGLARY,,,From Building,1487
2017-02-13T05:00:00.000Z,17157901,2059,2059,200 SENECA DR,BURGLARY,,,From Building,1488
2017-02-14T05:00:00.000Z,17158165,308,308,100 GRAND AV,BURGLARY,,,From Building,1489
2017-02-14T05:00:00.000Z,17158808,1000,1500,500 GRAND AV,BURGLARY,,,From Building,1490
2017-02-14T05:00:00.000Z,17159079,1744,1744,300 OVERLOOK DR,BURGLARY,,,From Building,1491
2017-02-14T05:00:00.000Z,17159090,1753,1753,100 ETHEL ST,BURGLARY,,,From Building,1492
2017-02-15T05:00:00.000Z,17159810,1900,900,800 HIAWATHA BLVD W,BURGLARY,,,From Building,1493
2017-02-15T05:00:00.000Z,17159939,1147,1147,500 S  CROUSE AV,LARCENY,,Yes,From Building,1494
2017-02-16T05:00:00.000Z,17160973,304,304,900 EMERSON AV,BURGLARY,,,From Building,1495
2017-02-16T05:00:00.000Z,17161284,1017,1017,300 N  MIDLER AV,BURGLARY,,,From Building,1496
2017-02-16T05:00:00.000Z,17161337,1104,1104,100 MONTGOMERY ST,LARCENY,,,From Building,1497
2017-02-16T05:00:00.000Z,17161670,1700,1541,300 RICHMOND AV,BURGLARY,,,From Building,1498
2017-02-16T05:00:00.000Z,17162016,1200,2030,200 MAGNOLIA ST,BURGLARY,,,From Building,1499
2017-02-17T05:00:00.000Z,17163003,710,1447,300 FERNDALE DR,BURGLARY,,,From Building,1500
2017-02-17T05:00:00.000Z,17163228,800,1630,100 BROOKFORD RD,BURGLARY,,,From Building,1501
2017-02-17T05:00:00.000Z,17900251,735,850,2400 GRANT BLVD,LARCENY,,,From Building,1502
2017-03-18T04:00:00.000Z,17204148,1630,1830,1 DESTINY USA DR,LARCENY,,,From Building,1503
2017-03-19T04:00:00.000Z,17202698,900,1000,200 N  TOWNSEND ST,BURGLARY,,Yes,From Building,1504
2017-03-20T04:00:00.000Z,17203792,1104,1104,700 WESTCOTT ST,BURGLARY,,,From Building,1505
2017-03-20T04:00:00.000Z,17204189,1553,1553,1 DESTINY USA DR,LARCENY,,,From Building,1506
2017-03-20T04:00:00.000Z,17204709,2356,2356,1600 GRANT BLVD,BURGLARY,,,From Building,1507
2017-03-21T04:00:00.000Z,17205139,1022,1022,500 MONTGOMERY ST,LARCENY,,Yes,From Building,1508
2017-03-21T04:00:00.000Z,17205158,1031,1031,1600 LODI ST,BURGLARY,,,From Building,1509
2017-03-21T04:00:00.000Z,17205177,1047,1047,200 E  WASHINGTON ST,LARCENY,,,From Building,1510
2017-03-21T04:00:00.000Z,17205704,1300,1530,400 BOYDEN ST,BURGLARY,,,From Building,1511
2017-03-21T04:00:00.000Z,17206709,1200,2300,300 S  LOWELL AV,BURGLARY,,,From Building,1512
2017-03-22T04:00:00.000Z,17206705,1301,1301,100 N  WILBUR AV,BURGLARY,,,From Building,1513
2017-03-22T04:00:00.000Z,17206819,1437,1437,100 W  BEARD AV,BURGLARY,,,From Building,1514
